scenario,route_id,route_class,total_frames,analyzed_frames,skipped_abnormal,signal_frames,possible_signal_color_frames,junction_frames,possible_junction_frames,nonsignal_junction_frames,red_signal_frames,yellow_signal_frames,green_signal_frames,stopline_crosswalk_frames,turn_marking_frames,max_signal_score,max_junction_score
ControlLoss,Town03_Rep0_Town03_Scenario1_6_route0_01_10_20_36_24,no_visible_R4_R5,198,198,False,0,1,1,15,1,1,0,1,1,15,13.0,2.0
ControlLoss,Town03_Rep0_Town03_Scenario1_7_route0_01_09_01_02_28,R5_only,186,186,False,0,1,85,101,85,1,0,0,186,142,6.0,3.0
ControlLoss,Town03_Rep0_Town03_Scenario1_8_route0_01_09_13_44_46,junction_uncertain_control,141,141,False,0,0,1,0,1,0,0,0,1,0,0.0,2.0
ControlLoss,Town03_Rep0_Town03_Scenario1_9_route0_01_10_11_41_53,junction_uncertain_control,147,147,False,0,0,1,1,1,0,0,0,1,1,0.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_0_route0_01_10_08_00_02,R5_only,101,101,False,0,101,4,97,4,29,2,101,101,76,95.0,3.0
ControlLoss,Town04_Rep0_Town04_Scenario1_10_route0_01_09_00_52_38,no_visible_R4_R5,182,182,False,0,1,0,1,0,0,0,1,1,1,29.0,2.5
ControlLoss,Town04_Rep0_Town04_Scenario1_11_route0_01_10_22_15_01,no_visible_R4_R5,204,204,False,0,2,0,198,0,0,0,2,10,198,20.0,2.5
ControlLoss,Town04_Rep0_Town04_Scenario1_12_route0_01_10_22_46_17,R5_only,55,55,False,0,1,3,52,3,0,0,1,41,55,16.0,2.8333333333333335
ControlLoss,Town04_Rep0_Town04_Scenario1_13_route0_01_11_01_47_34,no_visible_R4_R5,164,164,False,0,1,0,164,0,0,0,1,164,143,8.0,3.0
ControlLoss,Town04_Rep0_Town04_Scenario1_14_route0_01_11_05_18_57,no_visible_R4_R5,202,202,False,0,1,0,202,0,0,0,1,202,110,18.0,3.0
ControlLoss,Town04_Rep0_Town04_Scenario1_15_route0_01_10_20_57_36,no_visible_R4_R5,54,54,False,0,24,0,1,0,23,0,1,1,0,26.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_16_route0_01_09_03_24_08,no_visible_R4_R5,178,178,False,0,1,0,1,0,0,0,1,1,0,9.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_17_route0_01_10_08_06_05,no_visible_R4_R5,239,239,False,0,1,0,1,0,0,0,1,1,0,10.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_18_route0_01_08_15_26_36,no_visible_R4_R5,55,55,False,0,1,0,1,0,0,0,1,1,0,23.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_1_route0_01_10_05_14_02,R5_only,97,97,False,0,29,3,94,3,5,0,25,97,1,48.0,2.5
ControlLoss,Town04_Rep0_Town04_Scenario1_20_route0_01_09_03_19_08,no_visible_R4_R5,234,234,False,0,1,0,1,0,0,0,1,1,0,8.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_21_route0_01_08_17_12_05,R5_only,50,50,False,0,1,2,48,2,0,0,1,50,44,22.0,3.0
ControlLoss,Town04_Rep0_Town04_Scenario1_22_route0_01_09_11_08_18,no_visible_R4_R5,91,91,False,0,3,0,1,0,2,0,1,1,0,25.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_23_route0_01_08_00_44_36,no_visible_R4_R5,138,138,False,0,1,0,138,0,0,0,1,138,121,23.0,3.0
ControlLoss,Town04_Rep0_Town04_Scenario1_24_route0_01_09_11_07_44,R5_only,54,54,False,0,1,26,28,26,0,0,1,54,27,21.0,3.0
ControlLoss,Town04_Rep0_Town04_Scenario1_25_route0_01_10_08_10_45,no_visible_R4_R5,93,93,False,0,1,0,1,0,0,0,1,1,0,16.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_26_route0_01_09_18_47_49,no_visible_R4_R5,134,134,False,0,1,0,134,0,0,0,1,134,131,16.0,3.0
ControlLoss,Town04_Rep0_Town04_Scenario1_27_route0_01_09_17_06_35,no_visible_R4_R5,61,61,False,0,1,0,1,0,0,0,1,1,0,10.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_28_route0_01_07_21_57_52,no_visible_R4_R5,101,101,False,0,1,0,1,0,0,0,1,1,0,21.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_29_route0_01_09_14_07_45,no_visible_R4_R5,149,149,False,0,1,0,5,0,0,0,1,4,1,14.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_2_route0_01_11_01_36_14,no_visible_R4_R5,116,116,False,0,1,0,18,0,0,0,1,1,17,30.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_30_route0_01_09_09_26_12,R4_only,57,57,False,19,40,19,1,0,39,0,1,1,0,7.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_31_route0_01_09_20_40_43,no_visible_R4_R5,88,88,False,0,88,0,88,0,0,0,88,88,7,46.0,3.0
ControlLoss,Town04_Rep0_Town04_Scenario1_32_route0_01_10_22_11_48,no_visible_R4_R5,130,130,False,0,2,0,130,0,0,0,2,130,7,4.0,2.5
ControlLoss,Town04_Rep0_Town04_Scenario1_33_route0_01_09_23_54_03,R4_R5_shared,49,49,False,24,48,25,24,1,0,0,48,49,2,16.0,2.5
ControlLoss,Town04_Rep0_Town04_Scenario1_34_route0_01_11_02_23_01,R5_only,95,95,False,0,1,5,90,5,0,0,1,95,59,108.0,3.0
ControlLoss,Town04_Rep0_Town04_Scenario1_35_route0_01_08_12_03_38,no_visible_R4_R5,174,174,False,0,1,0,1,0,0,0,1,1,0,52.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_36_route0_01_10_14_11_06,junction_uncertain_control,146,146,False,0,146,1,145,1,0,2,146,96,142,76.0,3.0
ControlLoss,Town04_Rep0_Town04_Scenario1_37_route0_01_08_19_01_11,junction_uncertain_control,148,148,False,0,1,1,147,1,0,0,1,148,80,39.0,3.0
ControlLoss,Town04_Rep0_Town04_Scenario1_38_route0_01_10_11_50_49,no_visible_R4_R5,177,177,False,0,1,0,8,0,0,0,1,1,7,37.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_39_route0_01_09_22_44_42,R5_only,80,80,False,0,1,1,78,1,0,0,1,5,78,4.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_3_route0_01_08_16_43_47,junction_uncertain_control,99,99,False,0,5,1,75,1,4,0,1,9,74,17.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_40_route0_01_09_19_09_03,no_visible_R4_R5,100,100,False,0,0,0,1,0,0,0,0,1,0,0.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_41_route0_01_10_05_37_19,junction_uncertain_control,89,89,False,0,1,1,88,1,0,0,1,36,88,1.0,2.5833333333333335
ControlLoss,Town04_Rep0_Town04_Scenario1_42_route0_01_08_22_42_37,no_visible_R4_R5,84,84,False,0,1,0,1,0,0,0,1,1,1,2.0,2.5
ControlLoss,Town04_Rep0_Town04_Scenario1_43_route0_01_09_15_44_52,R5_only,92,92,False,0,92,5,87,5,0,5,92,92,1,168.0,2.5
ControlLoss,Town04_Rep0_Town04_Scenario1_44_route0_01_08_02_16_36,R5_only,141,141,False,0,1,72,69,72,0,0,1,83,134,14.0,3.0
ControlLoss,Town04_Rep0_Town04_Scenario1_45_route0_01_10_07_40_02,R4_R5_shared,199,199,False,188,198,198,1,10,8,0,196,193,137,21.0,3.0
ControlLoss,Town04_Rep0_Town04_Scenario1_46_route0_01_11_01_54_17,no_visible_R4_R5,139,139,False,0,1,0,4,0,0,0,1,1,3,78.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_47_route0_01_11_14_23_56,R4_R5_shared,82,82,False,2,3,8,11,6,0,0,3,7,15,64.0,3.0
ControlLoss,Town04_Rep0_Town04_Scenario1_48_route0_01_10_01_02_01,R5_only,80,80,False,0,1,1,0,1,0,0,1,1,0,101.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_49_route0_01_10_07_53_31,R5_only,68,68,False,0,1,61,7,61,0,0,1,68,64,108.0,3.0
ControlLoss,Town04_Rep0_Town04_Scenario1_4_route0_01_08_13_10_01,R5_only,57,57,False,0,1,1,56,1,0,0,1,57,26,28.0,3.0
ControlLoss,Town04_Rep0_Town04_Scenario1_50_route0_01_08_11_32_24,R4_only,201,201,False,200,201,200,1,0,0,0,201,201,184,87.0,3.0
ControlLoss,Town04_Rep0_Town04_Scenario1_51_route0_01_08_07_54_03,R4_R5_shared,126,126,False,9,10,12,4,3,5,0,5,4,3,54.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_52_route0_01_10_23_14_13,R4_R5_shared,185,185,False,6,7,147,30,141,0,0,7,142,118,61.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_53_route0_01_10_22_18_47,R5_only,56,56,False,0,56,56,0,56,1,0,56,56,49,61.0,3.0
ControlLoss,Town04_Rep0_Town04_Scenario1_54_route0_01_09_03_05_54,R4_R5_shared,139,139,False,55,139,57,82,2,49,32,139,139,3,162.0,2.5
ControlLoss,Town04_Rep0_Town04_Scenario1_55_route0_01_09_23_55_41,R5_only,260,260,False,0,1,179,81,179,1,0,1,260,217,136.0,3.0
ControlLoss,Town04_Rep0_Town04_Scenario1_56_route0_01_10_07_10_37,R4_R5_shared,138,138,False,10,11,38,17,28,0,0,11,30,29,47.0,2.5
ControlLoss,Town04_Rep0_Town04_Scenario1_57_route0_01_10_19_39_18,R4_R5_shared,259,259,False,233,255,253,6,20,0,4,255,259,241,55.0,3.0
ControlLoss,Town04_Rep0_Town04_Scenario1_58_route0_01_09_00_24_41,junction_uncertain_control,92,92,False,0,1,1,6,1,0,0,1,1,6,18.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_59_route0_01_10_18_21_44,junction_uncertain_control,98,98,False,0,1,1,0,1,0,0,1,1,0,37.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_5_route0_01_10_19_17_49,R5_only,57,57,False,0,40,2,55,2,0,1,40,57,2,38.0,2.5
ControlLoss,Town04_Rep0_Town04_Scenario1_6_route0_01_10_08_24_04,R5_only,62,62,False,0,2,1,61,1,0,0,2,62,1,10.0,2.5
ControlLoss,Town04_Rep0_Town04_Scenario1_7_route0_01_10_20_42_21,no_visible_R4_R5,59,59,False,0,1,0,1,0,0,0,1,1,0,7.0,2.0
ControlLoss,Town04_Rep0_Town04_Scenario1_8_route0_01_08_01_57_15,R5_only,51,51,False,0,1,4,47,4,0,0,1,51,17,64.0,3.0
ControlLoss,Town04_Rep0_Town04_Scenario1_9_route0_01_09_02_15_08,no_visible_R4_R5,55,55,False,0,1,0,1,0,0,0,1,1,0,47.0,2.0
ControlLoss,Town05_Rep0_Town05_Scenario1_0_route0_01_08_07_44_04,R5_only,182,182,False,0,7,3,171,3,0,0,7,6,173,22.0,2.0
ControlLoss,Town05_Rep0_Town05_Scenario1_10_route0_01_08_08_29_21,R5_only,165,165,False,0,10,46,119,46,0,0,10,165,92,24.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_11_route0_01_08_16_19_35,R4_R5_shared,244,244,False,69,78,163,81,94,2,0,77,244,238,22.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_12_route0_01_09_23_38_02,R5_only,97,97,False,0,96,68,26,68,61,4,96,68,91,138.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_13_route0_01_09_20_03_20,R5_only,100,100,False,0,91,100,0,100,7,3,86,100,38,53.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_14_route0_01_10_09_58_29,R5_only,124,124,False,0,28,81,7,81,0,0,28,81,85,28.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_15_route0_01_10_02_19_48,junction_uncertain_control,97,97,False,0,1,1,0,1,0,0,1,1,0,30.0,2.0
ControlLoss,Town05_Rep0_Town05_Scenario1_16_route0_01_10_10_43_38,no_visible_R4_R5,701,701,False,0,700,0,690,0,313,4,698,690,6,43.0,2.5
ControlLoss,Town05_Rep0_Town05_Scenario1_17_route0_01_10_13_52_06,R5_only,150,150,False,0,128,143,2,143,4,0,126,143,33,18.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_18_route0_01_09_15_31_48,R5_only,140,140,False,0,41,108,8,108,1,0,41,108,107,43.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_19_route0_01_09_19_20_21,R5_only,96,96,False,0,1,80,4,80,1,0,1,80,63,31.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_1_route0_01_08_12_36_46,R5_only,193,193,False,0,1,91,100,91,1,0,1,135,186,59.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_20_route0_01_08_19_19_33,R5_only,100,100,False,0,86,90,10,90,13,2,75,100,91,27.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_21_route0_01_10_15_13_24,no_visible_R4_R5,738,738,False,0,1,0,738,0,1,0,1,738,733,16.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_22_route0_01_09_15_27_18,R5_only,134,134,False,0,1,133,1,133,0,0,1,134,97,32.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_23_route0_01_08_15_02_06,no_visible_R4_R5,133,133,False,0,10,0,1,0,1,0,10,1,1,22.0,2.5
ControlLoss,Town05_Rep0_Town05_Scenario1_24_route0_01_08_14_43_34,R4_R5_shared,133,133,False,40,60,119,14,79,1,0,60,110,131,39.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_25_route0_01_08_01_50_40,R4_R5_shared,138,138,False,106,134,112,26,6,2,0,134,108,129,44.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_26_route0_01_10_22_34_42,junction_uncertain_control,94,94,False,0,1,1,0,1,0,0,1,1,0,11.0,2.0
ControlLoss,Town05_Rep0_Town05_Scenario1_27_route0_01_09_20_13_44,no_visible_R4_R5,784,784,False,0,11,0,784,0,0,0,11,784,41,6.0,2.5
ControlLoss,Town05_Rep0_Town05_Scenario1_27_route0_01_11_13_29_16,R5_only,103,103,False,0,103,76,27,76,61,0,103,103,2,41.0,2.5
ControlLoss,Town05_Rep0_Town05_Scenario1_28_route0_01_10_01_08_46,R5_only,550,550,False,0,1,328,222,328,1,0,1,550,330,38.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_29_route0_01_09_13_01_25,R4_only,378,378,False,2,41,2,1,0,39,0,2,1,0,4.0,2.0
ControlLoss,Town05_Rep0_Town05_Scenario1_2_route0_01_09_17_52_31,no_visible_R4_R5,218,218,False,0,1,0,1,0,0,0,1,1,0,34.0,2.0
ControlLoss,Town05_Rep0_Town05_Scenario1_30_route0_01_09_23_51_33,R5_only,398,398,False,0,1,190,208,190,0,0,1,398,297,35.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_32_route0_01_08_15_30_10,R5_only,392,392,False,0,1,140,252,140,0,0,1,234,386,39.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_33_route0_01_08_05_27_35,R5_only,218,218,False,0,1,140,78,140,0,0,1,218,210,1.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_34_route0_01_09_18_10_30,R4_R5_shared,396,396,False,8,20,209,187,201,1,0,19,396,100,44.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_35_route0_01_08_21_34_38,R5_only,206,206,False,0,1,137,69,137,0,0,1,203,198,1.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_36_route0_01_10_05_39_04,no_visible_R4_R5,476,476,False,0,1,0,8,0,0,0,1,1,7,58.0,2.0
ControlLoss,Town05_Rep0_Town05_Scenario1_37_route0_01_08_20_09_07,R5_only,249,249,False,0,0,183,66,183,0,0,0,249,141,0.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_38_route0_01_10_00_02_02,R5_only,426,426,False,0,1,262,164,262,0,0,1,426,389,95.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_39_route0_01_10_06_02_34,R5_only,244,244,False,0,0,180,64,180,0,0,0,244,125,0.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_3_route0_01_09_17_38_20,R4_only,202,202,False,100,202,100,102,0,19,93,202,202,107,82.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_40_route0_01_09_15_01_43,R5_only,141,141,False,0,9,3,26,3,8,7,2,3,28,42.0,2.5
ControlLoss,Town05_Rep0_Town05_Scenario1_41_route0_01_08_00_18_28,R5_only,128,128,False,0,128,63,53,63,128,70,102,88,110,52.0,2.6666666666666665
ControlLoss,Town05_Rep0_Town05_Scenario1_42_route0_01_08_23_06_07,R5_only,120,120,False,0,108,39,81,39,2,6,108,120,6,57.0,2.5
ControlLoss,Town05_Rep0_Town05_Scenario1_43_route0_01_08_08_44_29,R4_R5_shared,141,141,False,27,109,97,44,70,14,0,108,141,92,37.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_44_route0_01_10_05_41_17,R4_R5_shared,189,189,False,101,102,189,0,88,102,0,1,189,77,46.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_45_route0_01_08_02_10_27,no_visible_R4_R5,197,197,False,0,1,0,28,0,1,0,1,1,27,52.0,2.0
ControlLoss,Town05_Rep0_Town05_Scenario1_46_route0_01_09_05_48_06,no_visible_R4_R5,189,189,False,0,1,1,0,1,1,0,1,1,0,65.0,2.0
ControlLoss,Town05_Rep0_Town05_Scenario1_47_route0_01_10_19_23_39,R4_R5_shared,185,185,False,35,36,181,4,146,2,0,36,185,147,75.0,2.5
ControlLoss,Town05_Rep0_Town05_Scenario1_48_route0_01_10_06_41_27,R4_R5_shared,74,74,False,2,3,70,1,68,3,0,1,71,49,43.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_49_route0_01_08_06_32_32,R4_R5_shared,78,78,False,40,41,77,1,37,0,0,41,78,16,62.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_4_route0_01_08_13_44_58,R5_only,176,176,False,0,176,42,134,42,29,1,176,161,176,64.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_50_route0_01_08_07_37_48,R5_only,50,50,False,0,50,48,2,48,35,17,50,48,49,71.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_51_route0_01_10_17_03_38,R5_only,73,73,False,0,1,1,1,1,1,0,1,1,1,50.0,2.0
ControlLoss,Town05_Rep0_Town05_Scenario1_52_route0_01_09_00_54_59,R5_only,80,80,False,0,1,79,1,79,0,0,1,80,62,24.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_53_route0_01_10_01_02_53,R5_only,83,83,False,0,1,81,2,81,0,0,1,83,52,34.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_54_route0_01_10_20_19_22,R4_R5_shared,77,77,False,1,2,3,3,2,1,0,1,3,2,60.0,2.0
ControlLoss,Town05_Rep0_Town05_Scenario1_55_route0_01_11_12_18_19,R4_R5_shared,76,76,False,57,76,59,17,2,0,0,76,76,42,87.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_56_route0_01_10_22_59_25,R4_R5_shared,74,74,False,1,2,7,66,6,0,0,2,6,72,45.0,2.0
ControlLoss,Town05_Rep0_Town05_Scenario1_57_route0_01_10_23_47_08,R5_only,68,68,False,0,1,32,30,32,0,0,1,32,59,59.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_58_route0_01_09_15_37_47,R4_R5_shared,191,191,False,183,184,191,0,8,0,0,184,191,182,98.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_59_route0_01_08_21_32_04,R4_only,185,185,False,178,185,178,1,0,0,0,185,148,155,134.0,2.5
ControlLoss,Town05_Rep0_Town05_Scenario1_5_route0_01_10_02_30_33,R5_only,195,195,False,0,1,98,97,98,1,1,1,193,194,49.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_6_route0_01_09_11_11_13,R5_only,169,169,False,0,1,42,127,42,0,0,1,169,166,28.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_7_route0_01_10_23_24_24,no_visible_R4_R5,255,255,False,0,1,0,1,0,1,0,1,1,0,29.0,2.0
ControlLoss,Town05_Rep0_Town05_Scenario1_8_route0_01_09_19_52_39,R5_only,194,194,False,0,1,48,146,48,0,0,1,194,42,22.0,3.0
ControlLoss,Town05_Rep0_Town05_Scenario1_9_route0_01_08_07_39_18,no_visible_R4_R5,258,258,False,0,1,0,5,0,1,0,1,1,4,36.0,2.0
ControlLoss,Town06_Rep0_Town06_Scenario1_0_route0_01_09_17_10_52,R4_R5_shared,131,131,False,33,34,54,77,21,0,1,34,99,125,19.0,3.0
ControlLoss,Town06_Rep0_Town06_Scenario1_10_route0_01_10_07_09_01,no_visible_R4_R5,66,66,False,0,1,0,1,0,0,1,1,1,0,42.0,2.0
ControlLoss,Town06_Rep0_Town06_Scenario1_11_route0_01_08_19_25_30,no_visible_R4_R5,126,126,False,0,1,0,1,0,0,0,1,1,0,40.0,2.0
ControlLoss,Town06_Rep0_Town06_Scenario1_12_route0_01_10_19_41_12,no_visible_R4_R5,84,84,False,0,1,0,1,0,0,0,1,1,0,32.0,2.0
ControlLoss,Town06_Rep0_Town06_Scenario1_13_route0_01_08_01_36_48,no_visible_R4_R5,128,128,False,0,1,0,1,0,0,0,1,1,0,35.0,2.0
ControlLoss,Town06_Rep0_Town06_Scenario1_14_route0_01_09_14_49_23,R5_only,70,70,False,0,1,2,68,2,0,0,1,70,64,35.0,3.0
ControlLoss,Town06_Rep0_Town06_Scenario1_15_route0_01_09_09_25_37,no_visible_R4_R5,124,124,False,0,124,0,119,0,3,57,124,5,119,52.0,2.5
ControlLoss,Town06_Rep0_Town06_Scenario1_16_route0_01_10_05_28_15,R5_only,62,62,False,0,62,2,60,2,0,1,62,60,49,67.0,3.0
ControlLoss,Town06_Rep0_Town06_Scenario1_17_route0_01_09_19_00_48,R5_only,85,85,False,0,85,5,79,5,0,20,85,83,54,67.0,3.0
ControlLoss,Town06_Rep0_Town06_Scenario1_18_route0_01_10_01_59_01,R5_only,87,87,False,0,20,8,79,8,0,0,20,85,69,23.0,3.0
ControlLoss,Town06_Rep0_Town06_Scenario1_19_route0_01_08_05_59_54,R5_only,95,95,False,0,1,19,76,19,0,0,1,95,38,20.0,3.0
ControlLoss,Town06_Rep0_Town06_Scenario1_1_route0_01_09_15_43_30,R4_R5_shared,133,133,False,6,7,71,62,65,0,0,7,133,39,20.0,3.0
ControlLoss,Town06_Rep0_Town06_Scenario1_20_route0_01_10_09_41_04,no_visible_R4_R5,44,44,False,0,1,0,1,0,0,0,1,1,0,30.0,2.0
ControlLoss,Town06_Rep0_Town06_Scenario1_21_route0_01_10_16_32_19,no_visible_R4_R5,99,99,False,0,99,0,82,0,0,70,99,41,74,88.0,3.0
ControlLoss,Town06_Rep0_Town06_Scenario1_22_route0_01_09_11_16_41,R5_only,77,77,False,0,22,3,74,3,0,1,22,77,20,37.0,3.0
ControlLoss,Town06_Rep0_Town06_Scenario1_23_route0_01_10_09_57_04,no_visible_R4_R5,65,65,False,0,65,0,61,0,4,0,65,33,53,83.0,2.9166666666666665
ControlLoss,Town06_Rep0_Town06_Scenario1_24_route0_01_09_22_32_11,R5_only,68,68,False,0,66,1,67,1,30,3,59,68,31,24.0,3.0
ControlLoss,Town06_Rep0_Town06_Scenario1_25_route0_01_08_13_46_26,R5_only,70,70,False,0,1,1,69,1,0,1,1,70,39,16.0,3.0
ControlLoss,Town06_Rep0_Town06_Scenario1_26_route0_01_08_05_46_26,R5_only,62,62,False,0,1,1,61,1,0,0,1,62,40,16.0,3.0
ControlLoss,Town06_Rep0_Town06_Scenario1_27_route0_01_10_22_55_49,R5_only,61,61,False,0,3,1,60,1,0,0,3,61,1,10.0,2.5
ControlLoss,Town06_Rep0_Town06_Scenario1_28_route0_01_09_18_26_46,R5_only,59,59,False,0,2,1,58,1,0,0,2,59,26,8.0,3.0
ControlLoss,Town06_Rep0_Town06_Scenario1_29_route0_01_08_14_10_06,no_visible_R4_R5,48,48,False,0,1,0,1,0,0,0,1,1,0,16.0,2.0
ControlLoss,Town06_Rep0_Town06_Scenario1_2_route0_01_10_15_41_39,R4_only,137,137,False,62,81,62,69,0,10,0,79,67,70,20.0,3.0
ControlLoss,Town06_Rep0_Town06_Scenario1_30_route0_01_08_16_51_17,no_visible_R4_R5,18,18,False,0,1,0,1,0,0,0,1,1,1,69.0,2.5
ControlLoss,Town06_Rep0_Town06_Scenario1_3_route0_01_09_01_52_23,R5_only,133,133,False,0,1,65,68,65,0,1,1,133,76,26.0,3.0
ControlLoss,Town06_Rep0_Town06_Scenario1_4_route0_01_10_18_04_04,R5_only,132,132,False,0,1,75,57,75,0,1,1,132,126,20.0,3.0
ControlLoss,Town06_Rep0_Town06_Scenario1_5_route0_01_09_05_23_42,R4_R5_shared,193,193,False,76,100,84,109,8,0,1,100,193,98,44.0,3.0
ControlLoss,Town06_Rep0_Town06_Scenario1_6_route0_01_09_04_32_11,R4_only,194,194,False,19,20,19,6,0,0,0,20,1,5,37.0,2.0
ControlLoss,Town06_Rep0_Town06_Scenario1_7_route0_01_09_08_37_15,R4_only,193,193,False,65,193,65,128,0,1,2,193,146,186,78.0,3.0
ControlLoss,Town06_Rep0_Town06_Scenario1_8_route0_01_09_19_40_35,R5_only,195,195,False,0,1,69,126,69,0,0,1,195,25,32.0,3.0
ControlLoss,Town06_Rep0_Town06_Scenario1_9_route0_01_09_03_08_08,no_visible_R4_R5,128,128,False,0,1,0,1,0,0,1,1,1,0,75.0,2.0
ControlLoss,Town07_Rep0_Town07_Scenario1_0_route0_01_10_22_58_17,R5_only,163,163,False,0,1,17,146,17,0,1,1,163,78,79.0,3.0
ControlLoss,Town07_Rep0_Town07_Scenario1_10_route0_01_08_17_06_19,R5_only,201,201,False,0,1,98,103,98,0,1,1,199,107,142.0,3.0
ControlLoss,Town07_Rep0_Town07_Scenario1_11_route0_01_09_13_28_38,R4_only,264,264,False,157,261,158,69,1,5,79,261,35,152,114.0,3.0
ControlLoss,Town07_Rep0_Town07_Scenario1_1_route0_01_09_10_58_47,R5_only,65,65,False,0,1,64,1,64,1,0,1,65,18,21.0,3.0
ControlLoss,Town07_Rep0_Town07_Scenario1_2_route0_01_08_15_01_01,R4_R5_shared,188,188,False,9,10,15,22,6,7,0,3,9,25,48.0,3.0
ControlLoss,Town07_Rep0_Town07_Scenario1_3_route0_01_08_10_58_40,R5_only,123,123,False,0,1,2,1,2,0,1,1,3,1,195.0,2.4166666666666665
ControlLoss,Town07_Rep0_Town07_Scenario1_4_route0_01_08_11_50_20,R5_only,40,40,False,0,6,40,0,40,5,1,2,40,28,14.0,3.0
ControlLoss,Town07_Rep0_Town07_Scenario1_5_route0_01_09_16_22_26,R5_only,72,72,False,0,0,1,0,1,0,0,0,1,0,0.0,2.0
ControlLoss,Town07_Rep0_Town07_Scenario1_6_route0_01_09_10_04_41,R5_only,139,139,False,0,1,22,115,22,0,1,1,111,124,140.0,3.0
ControlLoss,Town07_Rep0_Town07_Scenario1_7_route0_01_10_02_18_28,R5_only,27,27,False,0,1,1,0,1,0,1,1,1,0,15.0,2.0
ControlLoss,Town07_Rep0_Town07_Scenario1_8_route0_01_10_13_48_57,R5_only,139,139,False,0,1,138,1,138,0,1,1,139,118,197.0,3.0
ControlLoss,Town07_Rep0_Town07_Scenario1_9_route0_01_09_23_41_12,R4_only,82,82,False,81,82,81,1,0,0,17,82,79,78,195.0,3.0
ControlLoss,Town10HD_Rep0_Town10HD_Scenario1_0_route0_01_08_21_53_40,R5_only,198,198,False,0,1,130,68,130,1,1,1,198,177,28.0,3.0
