scenario,route_id,frame_count,annotation_status,annotation_num_frames,has_r2,r2_frames,r2_ratio,review_required_frames,review_required_ratio,abnormal_duration,status,first_sheet,sheet_dir,primary_rs_distribution,primary_event_distribution
AccidentTwoWays,Town01_Rep0_route_001544_route0_01_10_16_18_34,264,success,264,True,114,0.431818,264,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town01_Rep0_route_001544_route0_01_10_16_18_34/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town01_Rep0_route_001544_route0_01_10_16_18_34,"{""R2"": 114, ""R4"": 150}","{""R-E1"": 59, ""R-E2"": 23, ""R-E4"": 146, ""U-E2"": 36}"
AccidentTwoWays,Town12_Rep0_route_002723_route0_01_09_19_09_28,167,success,167,True,72,0.431138,167,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002723_route0_01_09_19_09_28/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002723_route0_01_09_19_09_28,"{""R2"": 72, ""R4"": 85, ""R5"": 10}","{""R-E1"": 4, ""R-E2"": 39, ""R-E4"": 62, ""R-E5"": 10, ""U-E2"": 52}"
AccidentTwoWays,Town12_Rep0_route_002880_route0_01_08_19_56_51,196,success,196,True,84,0.428571,196,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002880_route0_01_08_19_56_51/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002880_route0_01_08_19_56_51,"{""R2"": 84, ""R4"": 112}","{""R-E1"": 14, ""R-E2"": 125, ""U-E2"": 57}"
AccidentTwoWays,Town12_Rep0_route_001415_route0_01_10_01_31_08,316,success,316,True,132,0.417722,316,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_001415_route0_01_10_01_31_08/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_001415_route0_01_10_01_31_08,"{""R2"": 132, ""R4"": 184}","{""R-E1"": 45, ""R-E2"": 23, ""R-E4"": 184, ""U-E2"": 64}"
AccidentTwoWays,Town12_Rep0_route_002873_route0_01_08_17_16_46,192,success,192,True,80,0.416667,192,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002873_route0_01_08_17_16_46/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002873_route0_01_08_17_16_46,"{""R2"": 80, ""R4"": 112}","{""R-E2"": 120, ""U-E2"": 72}"
AccidentTwoWays,Town12_Rep0_route_002908_route0_01_10_22_55_31,191,success,191,True,78,0.408377,191,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002908_route0_01_10_22_55_31/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002908_route0_01_10_22_55_31,"{""R2"": 78, ""R4"": 113}","{""R-E2"": 126, ""U-E2"": 65}"
AccidentTwoWays,Town12_Rep0_route_002906_route0_01_09_06_46_08,195,success,195,True,77,0.394872,195,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002906_route0_01_09_06_46_08/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002906_route0_01_09_06_46_08,"{""R2"": 77, ""R4"": 118}","{""R-E2"": 133, ""U-E2"": 62}"
AccidentTwoWays,Town13_Rep0_route_003083_route0_01_09_01_52_15,214,success,214,True,84,0.392523,214,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town13_Rep0_route_003083_route0_01_09_01_52_15/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town13_Rep0_route_003083_route0_01_09_01_52_15,"{""R2"": 84, ""R4"": 123, ""R5"": 7}","{""R-E1"": 26, ""R-E2"": 12, ""R-E4"": 123, ""R-E5"": 7, ""U-E2"": 46}"
AccidentTwoWays,Town13_Rep0_route_003106_route0_01_08_23_22_52,219,success,219,True,85,0.388128,219,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town13_Rep0_route_003106_route0_01_08_23_22_52/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town13_Rep0_route_003106_route0_01_08_23_22_52,"{""R2"": 85, ""R4"": 123, ""R5"": 11}","{""R-E1"": 43, ""R-E2"": 12, ""R-E4"": 123, ""R-E5"": 11, ""U-E2"": 30}"
AccidentTwoWays,Town13_Rep0_route_003108_route0_01_08_18_52_47,218,success,218,True,84,0.385321,218,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town13_Rep0_route_003108_route0_01_08_18_52_47/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town13_Rep0_route_003108_route0_01_08_18_52_47,"{""R2"": 84, ""R4"": 123, ""R5"": 11}","{""R-E1"": 44, ""R-E2"": 13, ""R-E4"": 123, ""R-E5"": 11, ""U-E2"": 27}"
AccidentTwoWays,Town13_Rep0_route_001535_route0_01_09_16_26_34,199,success,199,True,76,0.38191,199,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town13_Rep0_route_001535_route0_01_09_16_26_34/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town13_Rep0_route_001535_route0_01_09_16_26_34,"{""R2"": 76, ""R4"": 123}","{""R-E1"": 67, ""R-E4"": 123, ""U-E2"": 9}"
AccidentTwoWays,Town12_Rep0_route_001414_route0_01_08_03_11_13,313,success,313,True,119,0.380192,313,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_001414_route0_01_08_03_11_13/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_001414_route0_01_08_03_11_13,"{""R2"": 119, ""R4"": 194}","{""R-E1"": 20, ""R-E2"": 33, ""R-E4"": 194, ""U-E2"": 66}"
AccidentTwoWays,Town13_Rep0_route_003084_route0_01_09_17_50_58,222,success,222,True,81,0.364865,222,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town13_Rep0_route_003084_route0_01_09_17_50_58/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town13_Rep0_route_003084_route0_01_09_17_50_58,"{""R2"": 81, ""R4"": 128, ""R5"": 13}","{""R-E1"": 29, ""R-E2"": 17, ""R-E4"": 128, ""R-E5"": 13, ""U-E2"": 35}"
AccidentTwoWays,Town12_Rep0_route_001436_route0_01_09_08_53_28,248,success,248,True,90,0.362903,248,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_001436_route0_01_09_08_53_28/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_001436_route0_01_09_08_53_28,"{""R2"": 90, ""R4"": 158}","{""R-E1"": 30, ""R-E2"": 23, ""R-E4"": 158, ""U-E2"": 37}"
AccidentTwoWays,Town12_Rep0_route_002899_route0_01_08_15_57_29,191,success,191,True,69,0.361257,191,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002899_route0_01_08_15_57_29/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002899_route0_01_08_15_57_29,"{""R2"": 69, ""R4"": 122}","{""R-E2"": 127, ""R-E4"": 3, ""U-E2"": 61}"
AccidentTwoWays,Town12_Rep0_route_002883_route0_01_09_09_23_58,190,success,190,True,68,0.357895,190,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002883_route0_01_09_09_23_58/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002883_route0_01_09_09_23_58,"{""R2"": 68, ""R4"": 122}","{""R-E1"": 14, ""R-E2"": 129, ""R-E4"": 1, ""U-E2"": 46}"
AccidentTwoWays,Town12_Rep0_route_002900_route0_01_08_22_19_23,194,success,194,True,69,0.35567,194,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002900_route0_01_08_22_19_23/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002900_route0_01_08_22_19_23,"{""R2"": 69, ""R4"": 125}","{""R-E1"": 8, ""R-E2"": 138, ""R-E4"": 1, ""U-E2"": 47}"
AccidentTwoWays,Town12_Rep0_route_002886_route0_01_09_19_06_57,195,success,195,True,69,0.353846,195,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002886_route0_01_09_19_06_57/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002886_route0_01_09_19_06_57,"{""R2"": 69, ""R4"": 126}","{""R-E2"": 127, ""R-E4"": 7, ""U-E2"": 61}"
AccidentTwoWays,Town13_Rep0_route_003107_route0_01_11_06_47_26,217,success,217,True,76,0.35023,217,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town13_Rep0_route_003107_route0_01_11_06_47_26/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town13_Rep0_route_003107_route0_01_11_06_47_26,"{""R2"": 76, ""R4"": 128, ""R5"": 13}","{""R-E1"": 28, ""R-E2"": 15, ""R-E4"": 128, ""R-E5"": 13, ""U-E2"": 33}"
AccidentTwoWays,Town07_Rep0_route_001447_route0_01_11_03_03_23,196,success,196,True,62,0.316327,196,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town07_Rep0_route_001447_route0_01_11_03_03_23/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town07_Rep0_route_001447_route0_01_11_03_03_23,"{""R2"": 62, ""R4"": 134}","{""R-E1"": 62, ""R-E4"": 134}"
AccidentTwoWays,Town13_Rep0_route_001581_route0_01_08_22_29_39,245,success,245,True,77,0.314286,245,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town13_Rep0_route_001581_route0_01_08_22_29_39/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town13_Rep0_route_001581_route0_01_08_22_29_39,"{""R2"": 77, ""R4"": 168}","{""R-E1"": 10, ""R-E2"": 32, ""R-E4"": 154, ""U-E2"": 49}"
AccidentTwoWays,Town12_Rep0_route_002867_route0_01_08_08_03_54,252,success,252,True,79,0.313492,252,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002867_route0_01_08_08_03_54/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002867_route0_01_08_08_03_54,"{""R2"": 79, ""R4"": 173}","{""R-E2"": 181, ""U-E2"": 71}"
AccidentTwoWays,Town13_Rep0_route_001539_route0_01_09_23_22_51,315,success,315,True,98,0.311111,315,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town13_Rep0_route_001539_route0_01_09_23_22_51/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town13_Rep0_route_001539_route0_01_09_23_22_51,"{""R2"": 98, ""R4"": 217}","{""R-E1"": 88, ""R-E4"": 217, ""U-E2"": 10}"
AccidentTwoWays,Town12_Rep0_846_0_route0_01_08_17_18_08,339,success,339,True,104,0.306785,339,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_846_0_route0_01_08_17_18_08/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_846_0_route0_01_08_17_18_08,"{""R2"": 104, ""R4"": 227, ""R5"": 8}","{""R-E1"": 34, ""R-E2"": 21, ""R-E4"": 212, ""R-E5"": 8, ""U-E2"": 64}"
AccidentTwoWays,Town12_Rep0_route_002896_route0_01_09_08_10_25,255,success,255,True,78,0.305882,255,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002896_route0_01_09_08_10_25/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002896_route0_01_09_08_10_25,"{""R2"": 78, ""R4"": 177}","{""R-E1"": 13, ""R-E2"": 184, ""R-E4"": 1, ""U-E2"": 57}"
AccidentTwoWays,Town12_Rep0_route_002864_route0_01_10_13_52_25,256,success,256,True,78,0.304688,256,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002864_route0_01_10_13_52_25/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002864_route0_01_10_13_52_25,"{""R2"": 78, ""R4"": 178}","{""R-E1"": 13, ""R-E2"": 183, ""R-E4"": 3, ""U-E2"": 57}"
AccidentTwoWays,Town12_Rep0_route_002726_route0_01_08_20_35_19,226,success,226,True,67,0.29646,226,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002726_route0_01_08_20_35_19/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002726_route0_01_08_20_35_19,"{""R2"": 67, ""R4"": 136, ""R5"": 23}","{""R-E1"": 40, ""R-E2"": 14, ""R-E4"": 135, ""R-E5"": 23, ""U-E2"": 14}"
AccidentTwoWays,Town12_Rep0_route_002753_route0_01_11_02_11_50,227,success,227,True,67,0.295154,227,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002753_route0_01_11_02_11_50/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002753_route0_01_11_02_11_50,"{""R2"": 67, ""R4"": 139, ""R5"": 21}","{""R-E1"": 52, ""R-E2"": 9, ""R-E4"": 138, ""R-E5"": 20, ""U-E2"": 8}"
AccidentTwoWays,Town12_Rep0_route_002884_route0_01_11_02_49_04,255,success,255,True,75,0.294118,255,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002884_route0_01_11_02_49_04/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002884_route0_01_11_02_49_04,"{""R2"": 75, ""R4"": 180}","{""R-E1"": 8, ""R-E2"": 190, ""R-E4"": 2, ""U-E2"": 55}"
AccidentTwoWays,Town07_Rep0_route_001449_route0_01_10_00_31_01,77,success,77,True,22,0.285714,75,0.974,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town07_Rep0_route_001449_route0_01_10_00_31_01/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town07_Rep0_route_001449_route0_01_10_00_31_01,"{""R2"": 22, ""R4"": 44, ""R5"": 11}","{""R-E1"": 13, ""R-E4"": 44, ""R-E5"": 3, ""U-E2"": 17}"
AccidentTwoWays,Town12_Rep0_route_002907_route0_01_11_02_51_09,256,success,256,True,72,0.28125,256,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002907_route0_01_11_02_51_09/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002907_route0_01_11_02_51_09,"{""R2"": 72, ""R4"": 184}","{""R-E1"": 8, ""R-E2"": 197, ""R-E4"": 1, ""U-E2"": 50}"
AccidentTwoWays,Town12_Rep0_route_002747_route0_01_08_19_50_23,274,success,274,True,76,0.277372,274,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002747_route0_01_08_19_50_23/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002747_route0_01_08_19_50_23,"{""R2"": 76, ""R4"": 184, ""R5"": 14}","{""R-E1"": 3, ""R-E2"": 20, ""R-E4"": 184, ""R-E5"": 14, ""U-E2"": 53}"
AccidentTwoWays,Town12_Rep0_route_002902_route0_01_11_10_04_37,318,success,318,True,85,0.267296,318,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002902_route0_01_11_10_04_37/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002902_route0_01_11_10_04_37,"{""R2"": 85, ""R4"": 224, ""R5"": 9}","{""R-E1"": 15, ""R-E2"": 34, ""R-E4"": 200, ""R-E5"": 9, ""U-E2"": 60}"
AccidentTwoWays,Town12_Rep0_route_002749_route0_01_10_20_45_11,274,success,274,True,71,0.259124,274,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002749_route0_01_10_20_45_11/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002749_route0_01_10_20_45_11,"{""R2"": 71, ""R4"": 189, ""R5"": 14}","{""R-E1"": 2, ""R-E2"": 19, ""R-E4"": 184, ""R-E5"": 14, ""U-E2"": 55}"
AccidentTwoWays,Town12_Rep0_route_002724_route0_01_10_23_41_03,317,success,317,True,76,0.239748,317,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002724_route0_01_10_23_41_03/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002724_route0_01_10_23_41_03,"{""R2"": 76, ""R4"": 218, ""R5"": 23}","{""R-E1"": 66, ""R-E2"": 47, ""R-E4"": 184, ""R-E5"": 18, ""U-E2"": 2}"
AccidentTwoWays,Town12_Rep0_route_002718_route0_01_09_08_11_56,317,success,317,True,67,0.211356,317,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002718_route0_01_09_08_11_56/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002718_route0_01_09_08_11_56,"{""R2"": 67, ""R4"": 226, ""R5"": 24}","{""R-E1"": 57, ""R-E2"": 43, ""R-E4"": 196, ""R-E5"": 19, ""U-E2"": 2}"
AccidentTwoWays,Town12_Rep0_route_002734_route0_01_11_15_52_37,315,success,315,True,63,0.2,315,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002734_route0_01_11_15_52_37/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002734_route0_01_11_15_52_37,"{""R2"": 63, ""R4"": 231, ""R5"": 21}","{""R-E1"": 54, ""R-E2"": 50, ""R-E4"": 191, ""R-E5"": 18, ""U-E2"": 2}"
AccidentTwoWays,Town12_Rep0_route_002739_route0_01_09_08_50_14,227,success,227,True,22,0.096916,227,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002739_route0_01_09_08_50_14/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002739_route0_01_09_08_50_14,"{""R2"": 22, ""R4"": 187, ""R5"": 18}","{""R-E1"": 14, ""R-E4"": 187, ""R-E5"": 18, ""U-E2"": 8}"
AccidentTwoWays,Town12_Rep0_route_002761_route0_01_08_23_10_18,336,success,336,True,13,0.03869,336,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002761_route0_01_08_23_10_18/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/AccidentTwoWays/Town12_Rep0_route_002761_route0_01_08_23_10_18,"{""R2"": 13, ""R4"": 312, ""R5"": 11}","{""R-E1"": 9, ""R-E4"": 312, ""R-E5"": 11, ""U-E2"": 4}"
ConstructionObstacleTwoWays,Town01_Rep0_route_001280_route0_01_10_09_26_58,150,success,150,True,150,1.0,150,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town01_Rep0_route_001280_route0_01_10_09_26_58/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town01_Rep0_route_001280_route0_01_10_09_26_58,"{""R2"": 150}","{""R-E1"": 78, ""R-E2"": 17, ""U-E2"": 55}"
ConstructionObstacleTwoWays,Town07_Rep0_route_001189_route0_01_10_06_53_45,65,success,65,True,65,1.0,65,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town07_Rep0_route_001189_route0_01_10_06_53_45/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town07_Rep0_route_001189_route0_01_10_06_53_45,"{""R2"": 65}","{""R-E1"": 15, ""R-E2"": 17, ""U-E2"": 33}"
ConstructionObstacleTwoWays,Town12_Rep0_1178_0_route0_01_10_19_02_17,174,success,174,True,174,1.0,174,1.0,False,written,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town12_Rep0_1178_0_route0_01_10_19_02_17/page_000.jpg,AutoMoT/keyframe_filter/collection_output/r2_rgb_route_sheets_20260708/route_sheets/ConstructionObstacleTwoWays/Town12_Rep0_1178_0_route0_01_10_19_02_17,"{""R2"": 174}","{""R-E1"": 82, ""R-E2"": 16, ""U-E2"": 76}"
