scenario,route_id,frame_id,primary_road_structure,primary_event,events,regular_event,overlay_event,source_unusual_event,base_road_structure,intersection_road_structure,age_frames,age_seconds,max_frames,recovery_age_frames,recovery_max_frames,phase,reason
CrossingBicycleFlow,Town12_Rep0_3985_1_route0_01_07_21_28_47,41,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,15,3.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_3985_1_route0_01_07_21_28_47,42,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,16,4.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_3985_1_route0_01_07_21_28_47,43,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,17,4.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_3985_1_route0_01_07_21_28_47,44,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,18,4.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_3985_1_route0_01_07_21_28_47,45,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,19,4.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_3985_1_route0_01_07_21_28_47,46,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,20,5.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_3985_1_route0_01_07_21_28_47,47,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,21,5.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_3985_1_route0_01_07_21_28_47,48,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,22,5.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_3985_1_route0_01_07_21_28_47,49,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,23,5.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_3985_1_route0_01_07_21_28_47,50,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,24,6.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,40,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,41,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,42,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,3,0.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,43,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,4,1.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,44,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,5,1.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,45,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,6,1.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,46,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,7,1.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,47,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,8,2.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,48,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,9,2.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,49,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,10,2.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,50,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,11,2.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,51,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,12,3.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,52,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,13,3.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,53,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,14,3.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,54,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,15,3.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,55,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,16,4.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,56,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,17,4.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,57,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,18,4.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,58,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,19,4.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,59,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,20,5.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,60,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,21,5.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,61,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,22,5.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,62,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,23,5.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_0_route0_01_11_09_15_07,63,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,24,6.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,35,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,36,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,37,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,3,0.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,38,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,4,1.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,39,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,5,1.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,40,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,6,1.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,41,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,7,1.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,42,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,8,2.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,43,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,9,2.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,44,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,10,2.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,45,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,11,2.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,46,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,12,3.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,47,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,13,3.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,48,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,14,3.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,49,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,15,3.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,50,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,16,4.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,51,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,17,4.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,52,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,18,4.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,53,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,19,4.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,54,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,20,5.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,55,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,21,5.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,56,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,22,5.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,57,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,23,5.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_1_route0_01_10_04_08_46,58,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,24,6.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,43,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,44,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,45,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,3,0.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,46,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,4,1.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,47,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,5,1.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,48,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,6,1.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,49,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,7,1.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,50,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,8,2.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,51,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,9,2.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,52,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,10,2.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,53,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,11,2.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,54,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,12,3.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,55,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,13,3.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,56,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,14,3.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,57,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,15,3.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,58,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,16,4.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,59,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,17,4.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,60,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,18,4.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,61,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,19,4.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,62,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,20,5.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,63,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,21,5.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,64,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,22,5.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,65,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,23,5.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_2_route0_01_09_23_50_11,66,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,24,6.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,22,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,23,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,24,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,3,0.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,25,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,4,1.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,26,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,5,1.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,27,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,6,1.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,28,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,7,1.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,29,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,8,2.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,30,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,9,2.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,31,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,10,2.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,32,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,11,2.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,33,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,12,3.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,34,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,13,3.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,35,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,14,3.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,36,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,15,3.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,37,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,16,4.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,38,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,17,4.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,39,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,18,4.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,40,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,19,4.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,41,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,20,5.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,42,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,21,5.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,43,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,22,5.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,44,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,23,5.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_684_3_route0_01_08_12_31_17,45,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,24,6.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_823_0_route0_01_10_16_07_44,42,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,1,0.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_823_0_route0_01_10_16_07_44,43,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,2,0.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_823_0_route0_01_10_16_07_44,44,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,3,0.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_823_0_route0_01_10_16_07_44,45,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,4,1.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_823_0_route0_01_10_16_07_44,46,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,5,1.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_823_0_route0_01_10_16_07_44,47,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,6,1.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_823_0_route0_01_10_16_07_44,48,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,7,1.75,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_823_0_route0_01_10_16_07_44,49,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,8,2.0,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_823_0_route0_01_10_16_07_44,50,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,9,2.25,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
CrossingBicycleFlow,Town12_Rep0_823_0_route0_01_10_16_07_44,51,R4,U-E4,R-E4|U-E4,R-E4,U-E4,U-E4,R1,R4,10,2.5,24,0,12,unusual_still_active,unusual_event_interrupted_by_intersection_rs
